1	239	weiteres Trockenobst	bitte Wünsche angeben			100g								100
0	240	Apfelsaft vom Schorsch		5l Bag in Box	3,00 €	l								1000
1	241	Apfelsaft				l								1000
1	242	Birnensaft naturtrüb				l								1000
1	243	Birnensaft naturklar				l				k/A				1000
0	244	Birnensaft X				l								1000
1	245	Sonstige Säfte	bitte Wünsche angeben			l								1000
0	246	Fruchtsaft a				l								1000
0	247	Fruchtsaft a				l								1000
0	248	Fruchtsaft a				l								1000
0	249	Fruchtsaft a				l								1000
0	250	Fruchtsaft a				l								1000
0	251	Fruchtsaft a				l								1000
0	252	Fruchtsaft a				l								1000
0	253	Fruchtsaft a				l								1000
0	254	Fruchtsaft a				l								1000
0	255	Fruchtsaft a				l								1000
0	256	Fruchtsaft a				l								1000
0	257	Fruchtsaft a				l								1000
0	258	Fruchtsaft a				l								1000
0	259	Fruchtsaft a				l								1000
0	260	Fruchtsaft a				l								1000
0	261	Fruchtsaft a				l								1000
1	262	Sojamilch natur	aus geschälten, österr. Sojabohnen	in 0,5l-Pfandglasflasche, ungek. haltbar, gesch. Preis	2,00 €	l				3				1000
0	263	Sojamilch gesüßt				l								1000
0	264	Sojamilch X				l								1000
0	265	Hafermilch				l								1000
0	266	Hafermilch X				l								1000
0	267	Dinkelmilch				l								1000
0	268	Dinkelmilch X				l								1000
0	269	Hirsemilch				l								1000
0	270	Reismilch				l								1000
0	271	Hanfmilch				l								1000
0	272	Haselnussmilch				l								1000
0	273	Mandelmilch				l								1000
0	274	Pflanzenmilch a				l								1000
0	275	Pflanzenmilch a				l								1000
0	276	Pflanzenmilch a				l								1000
0	277	Pflanzenmilch a				l								1000
0	278	Pflanzenmilch a				l								1000
0	279	Pflanzenmilch a				l								1000
1	280	Tempeh natur	Infos siehe		3,90 €	200g								200
1	281	Tempeh Knoblauch-Koriander	Internet		3,90 €	200g								200
1	282	Tempeh Gyros			3,90 €	200g								200
1	283	Tempeh Mediterran	Soja aus Bayern oder EU,		3,90 €	200g								200
1	284	Tempeh Sommergarten	im Glas,		3,90 €	200g								200
1	285	Tempeh Curry	ca. 6 Monate ungekühlt haltbar		3,90 €	200g								200
0	286	Tempeh a				200g								200
0	287	Tofu natur				400g								1
0	288	Tofu natur Großpackung				1kg								1
0	289	Tofu a												1
0	290	Tofu a												1
0	291	Tofu a												1
1	292	sonstige Waren	bitte Wünsche angeben											1
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
0														
														
